Gene_ID	SUPeR-seqpool-split1	SUPeR-seqpool-split2	SUPeR-seqpool-split4	SUPeR-seqpool-split3	SUPeR-seqpool-split6	SUPeR-seqpool-split5	SUPeR-seqpool-split8	SUPeR-seqpool-split7	SUPeR-seqpool-split9	SUPeR-seqpool-split10
ENSG00000213964.3	0	0	0	0	0	0	0	0	0	0
ENSG00000230342.2	0.0269247	0	0	0	0	0	0	0	0	0
ENSG00000224263.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144559.6	0.00282361	0.56321	34.506	27.0899	0.112789	48.9005	21.4854	0.05831	59.9792	15.4249
ENSG00000225275.4	0.159975	0	0	0	0	0	0	0	0	0
ENSG00000263988.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231897.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251038.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236062.1	0	0	0	0	0	0	0	0	0	0
ENSG00000157152.12	0.0841021	0.000722357	0.000885678	0.000352003	0.00209333	0	0.000364786	0.258334	0.00534181	27.9798
ENSG00000226642.1	0.158361	0	0	0	0	0	0	0	0	0
ENSG00000265870.1	0	0	0	0	0	0	0	0	0	0
ENSG00000157150.4	0	0	0	0	0	0	0	0	0	0
ENSG00000233026.1	0	0	0	0	0	0	0	0	0	0
ENSG00000197548.8	0.00675774	0.185987	2.19615E-06	0.0005234	59.6307	0.000890418	0.0347387	0.0851374	5.23698E-06	0.000683342
ENSG00000271716.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272483.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226621.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235240.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270531.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144560.9	0.00289697	24.0739	3.40169	0.000906864	0.000657923	0.000210368	0.0355155	34.4873	3.82147	0
ENSG00000244030.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233252.1	0	0	0	0	0	0	0	0	0	0
ENSG00000157014.6	0.54164	0.430677	9.96597	0	2.39102	8.19393	0.0146216	0.0316481	9.20951	13.3704
ENSG00000272410.1	12.8677	8.41804E-72	4.62416E-215	0	2.06127E-152	1.56564E-34	6.0727E-162	1.55966E-09	2.12365E-191	7.73147e-315
ENSG00000231177.4	3.02566	0	0	0	0	0	0	0	0	0
ENSG00000240288.3	0	0	0	0	0	0	0	0	0	0
ENSG00000157017.11	0	0	0	0	0	0	0	0	0	0
ENSG00000157020.13	218.449	19.5721	96.0129	205.4	100.375	193.657	192.687	112.735	21.9706	90.93
ENSG00000088726.11	0	0	0	0	0	0	0	0	0	0
ENSG00000213943.3	4.42194	10.355	4.78545	0	0	4.25806	3.14847	5.52454	2.22222	4.78456
ENSG00000196220.11	0.00478046	4.30659E-22	0	2.78668E-05	0	0	0.000135134	9.6838	0	1.44893E-257
ENSG00000254485.1	2.5473E-58	47.675	0	0	0	0	27.6854	11.1833	0	16.0521
ENSG00000206573.4	72.4047	31.6281	109.898	190.236	32.9833	4.56182E-14	2.80827	19.3299	5.70719	37.8645
ENSG00000266001.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224808.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228723.2	0	0	0	0	0	0	0	0	0	0
ENSG00000227929.3	0.162693	0	0	0	0	0	0	0	0	0
ENSG00000235830.1	0	0	0	0	0	0	0	0	0	0
ENSG00000214041.3	0	0	0	0	0	0	0	0	0	0
ENSG00000134077.11	31.2279	9.01021E-166	80.5783	38.1488	18.5411	9.03803	145.655	23.5141	0.395702	68.1594
ENSG00000168137.11	12.4311	0.0365829	0.301473	0	71.1144	2.04856	2.96785	0.12986	0.505058	3.20242
ENSG00000132170.15	67.4201	0.210176	6.40113	11.1274	0.018487	18.0232	139.836	0.0119361	0.375277	19.6764
ENSG00000225026.1	75.1885	4.35583	26.0169	52.7133	51.4809	35.6806	88.0777	69.612	22.3358	52.8346
ENSG00000232746.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238138.1	0	0	0	0	0	0	0	0	0	0
ENSG00000223398.1	0	0	0	0	0	0	0	0	0	0
ENSG00000132182.7	5.10196	0	0	0.0214737	0	2.08623	1.68606	6.0253	21.9906	5.04638
ENSG00000144711.9	8.48073	9.61138	0	0	0	1.94523	0	6.3772E-05	0	11.1807
ENSG00000231362.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163520.9	0.00300005	0	0	0	0	0	0.000585158	0	0	0
ENSG00000224514.1	0.00497795	0	0	0	0	0	0	0	0	0
ENSG00000265457.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238827.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233121.1	0	0	0	0	0	0	0	0	0	0
ENSG00000154764.5	0.00998325	0	0	0	0	0	0	0	0	0
ENSG00000224752.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163528.8	10.2444	17.2865	30.3888	23.3049	23.1083	92.2856	0	0.816796	19.1359	52.0854
ENSG00000250439.3	0	0	0	0	0	0	0	0	0	0
ENSG00000180438.10	0.0080133	0.000196414	0	0.00256549	0.000743007	0	0	0.00115634	0	0
ENSG00000255021.1	0.00508436	0	0	0	0	0.00442887	0	0	0	0
ENSG00000251576.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199609.1	0	0	0	0	0	0	0	0	0	0
ENSG00000244502.2	0.0561171	0	0	0	0	0	0	0	0	0
ENSG00000163517.10	0.0120064	0	0	0	3.76033	25.9796	0.196772	3.63726	0	0
ENSG00000154743.13	20.2597	20.9894	65.9723	122.375	24.4623	0.640212	74.036	0.253164	0.293884	0.0958008
ENSG00000251774.1	0	0	0	0	0	0	0	0	0	0
ENSG00000075975.11	102.046	45.9987	0.108895	98.5472	19.4423	19.5966	129.647	0.155397	26.9888	72.0327
ENSG00000239140.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251777.1	0	0	0	0	0	0	0	0	0	0
ENSG00000200114.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225526.4	0.213797	1.79501E-158	0.149028	0.00330343	1.01652	0	0.0013794	0	2.62485E-203	6.42011E-292
ENSG00000132155.7	16.8014	7.77988	45.8093	0.0525403	80.5618	47.0233	5.3043	73.8626	15.2686	8.65993
ENSG00000234123.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235629.1	0	0	0	0	0	0	0	0	0	0
ENSG00000154781.11	2.76255	41.3013	5.21209	0	0.0436246	45.4245	0.0250419	2.24263	0.349618	0
ENSG00000170876.7	0.00858423	18.7921	2.30293	7.71092	18.1358	0.0214055	42.9927	2.00234	56.9501	26.1745
ENSG00000268279.2	0	1.03763E-23	1.38827E-08	0.00911751	1.59026E-08	6.73899	1.82994	5.50207E-25	1.28038	1.7751E-08
ENSG00000228242.3	0	0.0686734	0	3.7603E-48	0	1.7862	1.00972	0.0405538	0.77852	0
ENSG00000170860.3	59.4468	31.1592	48.5066	56.9035	55.1518	46.5668	51.5124	47.1896	51.5484	57.9711
ENSG00000154767.10	0	0.00010585	0	35.2906	0	6.13938E-05	2.6397E-05	6.29511E-05	7.73369E-05	0
ENSG00000144712.7	1.45517	0.116016	7.72197	4.68704	0.0773218	4.96239E-225	5.02152	0	3.1863	0.00813332
ENSG00000250939.2	0	0	0	0	0	0	0	0	0	0
ENSG00000272263.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144713.8	1165.14	1115.89	1408.2	1206.75	1108.98	906.723	1025.68	1139.31	1205.04	1072.48
ENSG00000207496.1	0	0	0	0	0	0	0	0	0	0
ENSG00000260902.1	0.0442602	0	0	0	0	0	0	0	0	0
ENSG00000131379.5	0.00827457	0	0.00045673	0	0.0926697	1.01507E-11	0	0	0.000504764	0
ENSG00000230172.1	0	0	0	0	0	0.0612087	0	0	0	0
ENSG00000228874.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221424.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227578.1	0	0.106624	0.0268147	0	0	0	0	0.0853527	0.107461	0
ENSG00000114026.17	0.00638378	5.79769	9.68383	73.6345	0	0.0912927	18.3684	17.8796	9.01757	24.6601
ENSG00000241553.8	0.259139	0	0	0	0	0.00922295	0.0531245	13.2219	23.7656	2.83899
ENSG00000250151.5	0.0121844	0	0	0	0	5.43185E-42	1.99298E-199	2.31173E-27	3.63067E-110	4.07713E-152
ENSG00000214021.11	0.139276	2.37191E-176	0.0423904	0.00333631	0	1.87149E-221	0.0345521	0.37031	0	0.00425647
ENSG00000134072.6	13.0367	0.550036	32.5177	15.4764	2.77633	0	27.6287	27.5178	0	5.91648E-128
ENSG00000171148.9	49.7041	49.2106	18.8646	69.7643	27.6735	22.0831	19.9494	10.5894	64.0777	11.0481
ENSG00000269886.1	0	0	0	0	0	0	0	0	0	0
ENSG00000156990.10	194.727	114.747	188.502	99.6546	0.657182	122.098	124.767	29.0421	63.8763	74.5424
ENSG00000131381.8	3.52828	43.9519	6.24725	0.788341	31.166	6.07173	3.09208	4.81181	7.2788	35.7347
ENSG00000230524.4	0.00664201	0.0254247	0.00434584	0.0014926	0.00490891	0.00427898	0.000172441	0.0027445	0.00561423	0.000361326
ENSG00000226427.1	0.779577	0	0	0	1.02473	0	15.8191	0	0	2.00664
ENSG00000131389.12	4.23276	0	0	0.00172318	0	0	0	0	0	0
ENSG00000144596.7	0	0	0	0	0.0020476	0	0.00117483	0	11.034	0
ENSG00000207163.1	0	0	0	0	0	0	0	0	0	0
ENSG00000131375.5	10.4729	14.0758	82.8175	32.8868	4.36928	98.9988	38.1788	14.4113	61.4636	38.1402
ENSG00000252085.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207815.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224660.1	0	0	2.62773	9.25374E-13	0.0403562	0	1.15147E-07	0	0	0
ENSG00000238891.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201162.1	0	0	0	0	0	0	0	0	0	0
ENSG00000131370.11	0.00736204	0	8.12777E-24	16.4827	11.7435	0	0.0240616	0	0	0
ENSG00000224728.1	0	0	0	0	0	0	0	0	0	0
ENSG00000131386.13	0.0139039	0	0	0	0	0	0	0	0	0
ENSG00000255701.1	0	0	0	0	0	0	0	0	0	0
ENSG00000131373.10	0.0038837	0	0	17.3579	0.524249	61.5077	4.63564	75.8155	3.44484	0.140022
ENSG00000169814.8	0.00717853	0	23.962	0.00337098	0	0	0	0	0	0
ENSG00000269391.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233570.1	0.0330011	0	0	0	0	0	0	0	0	0
ENSG00000154813.5	59.3829	84.3376	87.6415	88.8801	75.0698	124.014	99.81	127.399	159.025	97.7726
ENSG00000229271.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224039.1	0	0	0	0	0	0	0	0	0	0
ENSG00000154783.6	0.00174717	0	5.12521	0	0	0	0.000143405	0	0	0
ENSG00000177463.11	0.0133688	13.1088	1.15295E-108	5.07442E-23	12.6239	2.13417E-126	0.00118128	28.2142	8.73102E-56	2.63841E-125
ENSG00000225733.1	4.11554	9.55306	23.1753	68.0988	28.309	34.8882	13.1054	5.8492	0.146079	57.9354
ENSG00000131368.3	12.8904	90.4445	26.5275	53.1776	24.2022	26.1996	21.3459	75.2105	48.7424	16.355
ENSG00000092345.9	0.00381368	0	0	0	0.00129655	0	0	0.00161437	0	0
ENSG00000264034.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252976.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251761.1	0	0	0	0	0	0	0	0	0	0
ENSG00000206562.7	45.5186	1.19431E-43	2.10973	0.814478	0	0.875203	173.969	43.7433	0	0.386138
ENSG00000206926.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249786.3	0.0148446	9.35486E-08	7.81929E-20	1.75447E-08	0	0.0128862	0.00407922	2.04799E-38	3.68238E-08	0
ENSG00000206561.8	0.00667393	0	0	0.184204	0	0	0	0	0	0
ENSG00000263573.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241064.2	0	0	0	0	0	0	0	0	0	0
ENSG00000144597.9	9.51743	3.79923	19.1616	5.31942	0.135342	4.82534	0	0.0302946	1.98201	0
ENSG00000206560.6	7.55557	0	4.18351	0.176652	19.9928	8.81927	0.0734458	0.16041	0.00112303	3.9914
ENSG00000264354.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270409.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263740.1	0	0	0	0	0.393567	1.38228	0	1.13523	0	0
ENSG00000163576.13	0.00235899	0	0	0	0	0	0	0	0	0
ENSG00000232953.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229468.1	0	0	0	0	0	0	0	0	0	0
ENSG00000154814.9	0	58.5142	7.948	5.35438	0.108756	27.1657	0	0	28.6925	0
ENSG00000271964.1	0	0	0	0	0	28.3853	0	0	0	0
ENSG00000272498.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272529.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270739.1	0	0	0	0	0	0	0	0	0	0
ENSG00000131378.9	0.00713792	0.00114046	0.0519923	2.34257	0	4.32145E-09	0.000309381	0.00134281	0.00149614	0
ENSG00000114166.7	4.66966	0	16.3892	0.0650087	0.0470078	17.2048	0.432277	7.89481	0	3.4809
ENSG00000266745.1	0	0	0	0	0	0	0	0	0	0
ENSG00000129810.10	0	10.3857	0	0.00585845	0.156073	31.0479	0	6.04513	55.7096	10.6866
ENSG00000237485.1	0	0	0	0	9.00938E-71	0.872888	0	2.20399	6.15459E-137	0
ENSG00000252442.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144566.6	31.9589	11.698	0	9.66816	50.0311	0	0.40604	89.7505	60.9705	25.9872
ENSG00000201545.1	0	0	0	0	0	0	0	0	0	0
ENSG00000183977.9	1.49694	0.00758473	0	0.00501839	0.00360013	0	6.19821E-12	0.00887169	0	0.00638184
ENSG00000230697.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199577.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231304.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261734.1	0	0	0	0	0	0	0	0	0	0
ENSG00000154822.11	18.509	0.000132281	0.0688847	15.7948	0.000417007	0.000240492	34.5527	4.22906	0.000193147	3.69
ENSG00000264818.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226441.2	0	0	0	0	0	0	0	0	0	0
ENSG00000206807.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221659.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252306.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272511.1	0	0.15424	0	0	0	0	0	0	0	0
ENSG00000236380.4	0	0	0	0	0	0	0	0	0	0
ENSG00000234723.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271235.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231915.2	0	0	0	0	0	0	0	0	0	0
ENSG00000226183.1	0	0	0	0	0	0	0	0	0	0
ENSG00000183960.4	0.383621	0	0	2.96435E-05	0.000215815	0.00021002	0.000373505	0.00135864	0.000148917	0
ENSG00000271898.1	0	0	0	0	0	0	0	0	0	0
ENSG00000215016.2	42.9321	63.5891	49.9278	53.7067	49.4879	48.5421	48.1427	31.6894	52.9798	45.251
ENSG00000233153.1	0.0218518	0	0	0	0	0	0	0	0	0
ENSG00000252562.1	0	0	0	0	0	0	0	0	0	0
ENSG00000212269.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238672.1	0	0	0	0	0	0	0	0	0	0
ENSG00000132967.9	179.381	171.229	252.524	233.889	133.888	244.815	358.198	263.414	286.582	278.572
ENSG00000223791.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231395.1	0	0	0	0	0	0	0	0	0	0
ENSG00000170142.7	53.433	61.3259	38.485	36.6656	86.0959	85.733	133.414	102.907	67.2422	27.5345
ENSG00000182247.5	12.8477	79.6615	0.0666113	16.6583	0.000277894	22.6074	0.000401034	100.374	0.180049	0.180013
ENSG00000206728.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228171.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221506.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265645.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265028.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224074.3	0.0798078	0	0	0	0	0	0	0	0	0
ENSG00000242109.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233544.1	0	0	0	0	0	0	0	0	0	0
ENSG00000151789.5	0.00784402	0.00151479	0.000372895	0.000747335	0.00054382	0.000225148	0.000312286	0.000367151	0.000347285	0.000934684
ENSG00000225542.1	0.0050657	0	0	0	0	0.000525937	0	0	0	0
ENSG00000221384.1	0	0	0	0	0	0	0	0	0	0
ENSG00000223351.1	0.000823504	0	0	0	0	0	0	0	0	0
ENSG00000077092.14	0.00787639	0	0.000300106	0.000352225	0	0.000653698	0	37.3002	0	0
ENSG00000213877.3	0	0	0	0	0	0	0	0	0	0
ENSG00000201962.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229421.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272166.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237838.1	0.00555264	0.00050882	0	0	0.000542901	0	0.000127411	0	0	0.000400467
ENSG00000201713.1	0	0	0	0	0	0	0	0	0	0
ENSG00000244404.2	0	0	0	0	0	0	0	0	0	0
ENSG00000238225.1	0	0	0	0	0	0	0	0	0	0
ENSG00000077097.9	107.68	58.6502	31.5923	14.3974	115.339	319.205	171.872	108.168	102.45	55.7651
ENSG00000264219.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234158.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230891.2	0.0106386	0	0	0	0	0	0	0	0	0
ENSG00000237603.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230465.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225386.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234165.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221438.1	0	0	0	0	0	0	0	0	0	0
ENSG00000179796.7	1.2846	0.000200209	0	0	0.000176716	0	0	0	0	0
ENSG00000131374.10	0.0209184	0.000219766	8.07173	0.00034351	2.00682	10.5067	0.000127309	0.0528798	0.000857846	0.00601152
ENSG00000233133.1	36.0322	0	0	0	0	0	0	0	0	0
ENSG00000213383.2	1.2549	1.0915	1.23234	1.4352	1.71166	0.646324	2.88678	1.82338	0.549452	0.306063
ENSG00000214286.2	0	0	0	0	0	0	0	0	0	0
ENSG00000182568.12	7.30197	1.52326	0	0	1.26287	0.00107748	0	9.49082	0	0.148449
ENSG00000272477.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231780.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227309.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271841.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226238.1	0.02309	0	0	0	0	0	0	0	0	0
ENSG00000228956.4	0.0076305	0.000241659	2.45025E-05	0.000261041	0.000342817	4.08374E-05	0.000234908	9.24716E-05	0.000399186	12.3099
ENSG00000236570.1	0	0	0.390715	0	0	0	0	0	0	0
ENSG00000230807.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201033.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232167.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238912.1	0	0	0	0	0	0	0	0	0	0
ENSG00000223968.1	0	0	0	0	0	0	0	0	0	0
ENSG00000213846.3	5.55358	0	0	5.27188	0	7.90691	7.56812	3.16113	3.1224	7.83142
ENSG00000271943.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163491.12	0.00245105	0.000110142	18.3106	0	0.50808	0.00133494	0.000358547	2.88757	7.41233E-05	0.000375648
ENSG00000224237.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207251.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221573.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232766.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272282.1	0	26.2215	0	0	0	0	0	0	0	0
ENSG00000163508.8	0	0	0	0	0	0	0	0	0	0
ENSG00000235493.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225548.1	0.0111532	0.00646486	0	0.00230812	0.00521282	0.000853111	0.653026	0.000507495	0.00701548	0.00220496
ENSG00000229243.1	0	0	0	0	0	0	0.0231412	0	0	0
ENSG00000206559.3	0.00435323	0	0	0.000272488	0	0.00183285	0.00072216	13.2858	0	0.000114616
ENSG00000230480.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234048.1	0	0	0	0	0	0	0	0	0	0
ENSG00000151090.13	0.00307842	0.000731807	0.000403469	4.82034	0	6.10307E-05	0.000150256	0.000420348	0.000152491	0.000752769
ENSG00000224822.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272554.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229756.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228791.3	10.7634	0	0	0	0	0	4.53163	0	0	0
ENSG00000238470.1	0	0	0	0	0	0	0	0	0	0
ENSG00000215004.3	0	0	0	0	0	0	0	0	0	0
ENSG00000228214.2	0.0103948	0.00124562	0.00069313	0.00203373	46.5686	0	0	0	0.000188612	0
ENSG00000264178.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266546.1	0	0	0	0	0	0	0	0	0	0
ENSG00000033867.12	1.15165	0.515224	0.796768	0	0	0	11.9206	31.2632	20.2813	0
ENSG00000264625.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227523.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199927.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227260.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227549.1	0	0	0	0	0	0	0	0	0	0
ENSG00000151092.12	143.12	18.7503	0.55361	23.2802	73.9981	8.66015	0.130622	0	20.5092	6.02544E-11
ENSG00000263385.1	0	0	0	0	0	0	0	0	0	0
ENSG00000213872.3	0	0	0	0.452681	0	0.378098	0	0	0	0
ENSG00000213871.3	0	0	0	0	0.745708	0.265392	0	0	0.685686	3.12014
ENSG00000151093.3	66.4943	0	26.6138	0	5.32653	0	114.48	0	0	0
ENSG00000261468.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265376.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163513.13	0.00545046	9.63071	8.34647	0	1.45908	0	0	0	1.06963	0.0891801
ENSG00000224618.1	0	0	0	0	0	0	0	0	0	0
ENSG00000213854.3	0	0	0	0	0	0	0	0	0	0
ENSG00000222983.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230111.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238727.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227339.1	0.0624213	0	0.30077	0	0	0	0	0	0	0
ENSG00000144644.10	0.00943346	0	0	0	5.34533E-05	0	0.000367992	0	0	0
ENSG00000187118.8	43.5501	161.433	3.66051E-67	120.108	74.683	22.5768	11.4083	113.631	436.338	123.35
ENSG00000163512.9	214.552	128.158	31.2032	35.4351	3.03762	30.7564	219.211	115.15	268.011	197.117
ENSG00000238646.1	0	0	0	0	0	0	0	0	0	0
ENSG00000152642.6	4.62788	6.45969	0.0360439	12.0421	28.9103	45.6157	12.9736	18.7338	0.0489076	0.165486
ENSG00000236732.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237433.1	0.580205	0.581233	0.0336403	0.195961	0.336482	0.35331	0.15896	0.321086	0.473265	0.383739
ENSG00000261572.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163527.5	20.513	54.2403	32.4248	46.8349	53.2019	41.0374	1.04175	91.8506	0.906687	43.0636
ENSG00000213849.3	0	0	0	0	0	0	0	0	0	0
ENSG00000264135.1	0	0	0	0	0	0	0	0	0	0
ENSG00000170293.4	0.0109642	0.303045	2.41441E-11	0	0	75.6926	50.3575	0.147337	0.229195	0.261847
ENSG00000234737.1	0.392704	1.56046	0.712994	0	0	0.260411	0.593753	1.89795	0.24714	1.55165
ENSG00000207857.2	0	0	0	0	0	0	0	0	0	0
ENSG00000270377.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235904.1	0.0167151	0	0	8.55202	0	0	0	10.0818	0	7.64525E-159
ENSG00000216169.1	0	0	0	0	0	0	0	0	0	0
ENSG00000203506.3	0.000894234	0	0	0	0	0	0	0	0	0
ENSG00000227795.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235593.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144642.16	0.019918	0.000313139	16.4392	0.000102251	0.0270948	0.000521873	0.0246836	8.22174E-05	0.000158052	115.507
ENSG00000226216.1	0	0	0	0	0	0	0	0	0	0
ENSG00000203652.3	0	0	0	0	0	0	0	0	0	0
ENSG00000226955.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231552.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144635.4	27.0555	8.07779	13.7831	23.822	83.2691	65.5805	2.71787	29.9848	20.9316	68.3603
ENSG00000237676.1	100.092	86.5336	119.531	111.162	82.3944	75.8856	98.9119	140.379	117.136	104.393
ENSG00000227337.1	0.404162	0.746322	0.576552	1.3256	0.154926	1.28093	0.515265	0.614244	0	1.74149
ENSG00000183813.6	0	0	0	0	0	0	0	0	0	0
ENSG00000206557.5	4.13775	2.65051	0.271169	0	0.0379944	0.0163631	0.00733902	2.94913	3.56256	2.2841
ENSG00000144645.9	0.463198	0.000544363	0.000302903	0	2.57411E-05	2.99905E-05	4.45997E-05	8.12176	3.45294	0
ENSG00000251590.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232490.2	0.00392183	0	0	0	0	0	0	0	0	0
ENSG00000223965.2	0	0	0	0	0	0	0	0	0	0
ENSG00000197385.5	0	0	0	0	0	0	0	0	0	0
ENSG00000235670.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201701.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252398.1	0	0	0	0	0	0	0	0	0	0
ENSG00000153551.9	39.5876	0.424909	76.7708	5.62718E-07	0.399339	1.93385E-35	6.38558	2.38575E-05	32.4351	29.7719
ENSG00000091317.7	37.0301	2.78972	16.6752	30.1438	14.4507	33.2359	0.0513996	3.68624	32.2473	34.2735
ENSG00000263587.1	0	0	0	0	0	0	0	0	0	0
ENSG00000173705.4	0.00230365	11.7465	0.00276518	0	0	0	0.0130202	0	0.0362928	0
ENSG00000230119.1	0	0	0	0	0	0	0	0	0	0
ENSG00000170275.10	17.5111	16.806	0.338613	0.286281	14	108.44	159.505	1.47022	43.2231	0.247263
ENSG00000272149.1	0	0.499671	5.62793E-06	0.292742	0	3.52253E-07	1.67124E-06	0.0399378	0	0
ENSG00000202175.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228112.1	0	0	0	0	0	0	0	0	0	0
ENSG00000170266.11	0.300552	16.7829	166.679	17.6739	72.0672	2.08754	0.225375	0.0761407	6.91005	0
ENSG00000188167.4	8.97654E-09	0	0	0	0	0	0	0	0	0
ENSG00000223899.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235424.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227707.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271643.1	0	0	0	0	0.105465	32.2286	0	0.133092	0	0
ENSG00000271324.1	0	0	0	0	0	4.54663	0	0	0	0
ENSG00000271020.1	0	0	0	0	0	0	132.519	0	0	0
ENSG00000170248.9	0	3.59806	0.0445535	15.5331	14.6991	12.3014	53.0444	51.6285	3.11711	25.6055
ENSG00000235534.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228767.1	0	0	0	0	0	0	0	0	0	0
ENSG00000212442.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163539.11	0.0762672	6.25233	53.1273	4.34965	8.66519	23.6627	0.192541	70.2582	71.4411	0.000438742
